Date,Open,High,Low,Close,Volume
5-Aug-16,27.15,27.39,27.02,27.33,1636100
4-Aug-16,27.30,27.70,26.96,27.09,2685800
3-Aug-16,26.51,27.40,26.51,27.28,1534700
2-Aug-16,26.84,27.12,26.55,26.76,1604300
1-Aug-16,27.24,27.35,26.68,26.88,2785800
29-Jul-16,27.39,27.73,27.27,27.45,2698000
28-Jul-16,26.73,27.34,26.72,27.29,3362000
27-Jul-16,26.52,27.16,26.44,27.06,3783000
26-Jul-16,25.90,26.73,25.89,26.50,3890000
25-Jul-16,26.21,26.25,25.60,26.00,6935800
22-Jul-16,25.74,25.91,25.50,25.65,3126900
21-Jul-16,25.76,25.76,25.35,25.60,4231000
20-Jul-16,25.90,25.99,25.01,25.67,3115900
19-Jul-16,25.35,25.80,25.12,25.65,2870200
18-Jul-16,25.24,25.40,24.99,25.35,1533200
15-Jul-16,25.19,25.35,24.94,25.30,2589900
14-Jul-16,25.40,25.45,25.10,25.28,2742700
13-Jul-16,24.87,25.74,24.65,24.97,3370800
12-Jul-16,24.90,24.98,24.55,24.73,3543300
11-Jul-16,24.98,25.09,24.52,24.75,4572100
8-Jul-16,24.70,24.88,24.52,24.71,6187700
7-Jul-16,23.89,24.70,23.71,24.41,6071300
6-Jul-16,24.10,24.10,23.58,23.70,2520300
5-Jul-16,24.30,24.40,23.81,24.12,2549500
4-Jul-16,23.90,24.75,23.86,24.40,4738900
1-Jul-16,23.70,23.90,23.42,23.76,9835000
30-Jun-16,22.95,23.44,22.50,23.34,13692500
29-Jun-16,26.13,26.13,22.25,22.25,34484000
28-Jun-16,26.50,27.40,25.90,25.95,9005600
27-Jun-16,27.95,28.60,27.94,28.35,1085700
24-Jun-16,28.01,28.61,27.95,28.32,2250600
23-Jun-16,28.57,29.11,28.35,28.85,2580300
22-Jun-16,28.62,28.73,28.13,28.43,2095200
21-Jun-16,28.27,28.83,28.27,28.71,2286400
20-Jun-16,28.40,28.86,28.29,28.41,2165600
17-Jun-16,28.00,28.20,27.72,27.90,3199700
16-Jun-16,27.86,27.96,27.42,27.90,1780200
15-Jun-16,27.82,28.35,27.65,27.95,2726600
14-Jun-16,28.16,28.39,27.50,27.77,2121500
13-Jun-16,28.33,28.67,28.10,28.30,1802000
10-Jun-16,28.87,28.87,28.40,28.59,1425200
9-Jun-16,29.16,29.40,28.83,29.02,810900
8-Jun-16,29.13,29.58,28.95,29.11,1682500
7-Jun-16,29.01,29.19,28.63,29.00,1265600
6-Jun-16,29.56,29.60,28.97,29.14,1252500
3-Jun-16,29.30,29.44,28.98,29.27,2078600
2-Jun-16,28.33,28.97,28.27,28.78,2713800
1-Jun-16,28.37,28.74,27.99,28.30,2951400
31-May-16,28.45,28.73,28.12,28.50,2957500
30-May-16,28.17,28.92,28.17,28.59,607800
27-May-16,28.62,29.02,28.17,28.44,1836800
25-May-16,29.32,29.34,28.60,28.62,3054500
24-May-16,29.32,29.61,28.96,29.09,1989900
23-May-16,28.50,29.53,28.50,29.27,2334700
20-May-16,29.94,30.14,29.39,29.64,1996000
19-May-16,29.93,30.21,29.79,29.89,1537800
18-May-16,30.27,30.50,29.90,30.10,2190000
17-May-16,31.18,31.39,30.60,30.69,2518500
16-May-16,31.26,31.43,30.97,31.24,887800
13-May-16,31.37,31.71,31.01,31.52,2011800
12-May-16,31.43,32.11,31.32,31.53,1808600
11-May-16,31.62,31.78,31.11,31.47,1064500
10-May-16,30.55,31.09,30.33,30.97,2102000
9-May-16,29.90,30.46,29.74,30.16,1325400
6-May-16,30.40,30.60,29.78,30.15,1823200
5-May-16,30.68,31.00,30.30,30.50,1112700
4-May-16,30.55,30.82,29.70,30.65,2593200
3-May-16,30.47,30.74,30.13,30.43,1115900
2-May-16,30.35,31.00,30.26,30.91,1990700
29-Apr-16,30.21,30.67,30.20,30.34,2696100
28-Apr-16,29.28,30.32,29.23,30.11,2633300
27-Apr-16,29.07,29.49,28.45,29.36,3052200
26-Apr-16,29.21,29.28,28.36,28.76,2067600
25-Apr-16,28.82,29.30,28.78,29.01,878900
22-Apr-16,28.72,29.10,28.51,28.96,1484900
20-Apr-16,28.51,29.26,28.40,29.09,1601400
19-Apr-16,28.80,29.12,28.44,28.69,1846700
18-Apr-16,28.92,29.19,28.26,28.60,3278600
15-Apr-16,29.25,29.76,28.94,28.94,2590500
14-Apr-16,28.70,29.33,28.62,29.20,3333800
13-Apr-16,29.00,29.01,28.52,28.62,3098300
12-Apr-16,28.51,28.87,28.02,28.40,1598300
11-Apr-16,28.29,28.74,28.09,28.24,1836800
8-Apr-16,28.25,28.58,27.93,28.05,1896300
7-Apr-16,27.94,28.21,27.25,27.78,1595400
6-Apr-16,27.51,27.96,27.47,27.75,1647100
5-Apr-16,27.87,28.00,27.51,27.84,2121600
4-Apr-16,27.88,28.19,27.72,27.99,1893800
1-Apr-16,28.04,28.52,27.83,28.18,1803100
31-Mar-16,28.33,28.57,27.76,28.12,3194500
30-Mar-16,28.60,28.91,28.31,28.51,2736100
29-Mar-16,28.18,28.72,28.18,28.50,2157800
28-Mar-16,28.44,28.50,28.01,28.30,1885500
24-Mar-16,28.08,28.44,27.84,28.07,4177900
23-Mar-16,28.26,28.66,28.16,28.46,2047800
22-Mar-16,28.24,28.70,28.01,28.44,2108900
21-Mar-16,27.63,28.44,27.60,28.21,4219600
18-Mar-16,27.22,27.80,27.22,27.59,4476500
17-Mar-16,27.00,27.58,26.93,26.99,2547400
16-Mar-16,26.47,26.82,25.79,26.59,2421900
15-Mar-16,26.77,27.11,26.05,26.66,1776600
14-Mar-16,27.05,27.23,26.61,26.86,2395900
11-Mar-16,26.64,27.40,26.64,27.14,1879200
10-Mar-16,26.81,27.18,26.05,26.80,3693000
9-Mar-16,26.12,26.73,26.06,26.29,5394100
8-Mar-16,25.92,26.27,25.60,25.99,3027100
7-Mar-16,26.28,26.51,25.60,25.85,3426900
4-Mar-16,26.26,26.92,25.79,26.10,5148100
3-Mar-16,26.59,26.87,25.85,26.14,5242200
2-Mar-16,25.90,26.67,25.76,26.51,5058400
1-Mar-16,25.48,26.02,25.24,25.77,3326800
29-Feb-16,25.00,25.62,24.65,25.20,3371700
26-Feb-16,24.90,25.23,24.65,24.77,1826900
25-Feb-16,24.37,25.15,23.87,24.70,2432500
24-Feb-16,23.92,24.50,23.83,24.33,1679500
23-Feb-16,24.25,24.85,24.05,24.38,1943100
22-Feb-16,24.66,24.89,23.74,24.35,2475500
19-Feb-16,24.09,24.85,23.91,24.39,2028700
18-Feb-16,23.80,24.41,23.71,24.25,1497400
17-Feb-16,23.85,24.10,23.41,23.95,2704200
16-Feb-16,23.68,23.86,23.34,23.65,2025900
15-Feb-16,23.70,23.89,23.43,23.56,1366400
12-Feb-16,23.55,23.79,23.13,23.41,3369600
11-Feb-16,23.60,23.85,23.26,23.55,3503300
10-Feb-16,24.39,24.43,23.71,23.91,2228800
5-Feb-16,23.80,24.57,23.80,24.22,2861800
4-Feb-16,23.59,24.18,23.42,23.85,3234500
3-Feb-16,23.74,23.89,23.08,23.34,3316000
2-Feb-16,23.28,23.94,23.17,23.52,2323800
1-Feb-16,23.00,23.78,22.80,23.60,5278800
29-Jan-16,22.34,22.61,22.16,22.35,4212900
28-Jan-16,22.50,22.68,21.82,22.20,2246100
27-Jan-16,21.60,22.36,21.32,22.25,3909200
26-Jan-16,21.01,21.72,21.01,21.50,2597200
22-Jan-16,21.10,21.70,21.06,21.40,2201300
21-Jan-16,20.33,21.24,20.14,21.00,3165400
20-Jan-16,20.42,20.78,19.80,20.55,2680400
19-Jan-16,21.13,21.42,20.50,20.90,1426200
18-Jan-16,20.75,21.37,20.26,20.75,1785800
15-Jan-16,20.90,21.30,20.75,20.97,3229000
14-Jan-16,21.80,22.16,20.82,21.20,2773600
13-Jan-16,21.57,21.99,21.51,21.70,2650200
12-Jan-16,20.99,21.80,20.80,21.65,2597000
11-Jan-16,20.99,21.20,20.32,20.98,1954400
8-Jan-16,21.01,21.18,20.69,21.10,1397700
7-Jan-16,21.00,21.32,20.92,21.11,2013100
6-Jan-16,21.00,21.88,20.84,21.46,2451700
5-Jan-16,20.83,21.74,20.83,21.34,1145000
4-Jan-16,21.29,21.56,20.75,21.09,2132000
30-Dec-15,21.60,21.91,21.45,21.71,1422400
29-Dec-15,21.66,21.96,21.53,21.76,823000
28-Dec-15,21.42,21.89,21.29,21.63,884600
23-Dec-15,21.18,21.68,21.18,21.53,1269200
22-Dec-15,21.65,21.72,21.16,21.29,1942000
21-Dec-15,21.64,21.85,21.34,21.65,1599400
18-Dec-15,21.91,21.94,21.52,21.75,3461000
17-Dec-15,21.87,22.75,21.87,22.40,3364000
16-Dec-15,22.08,22.15,21.48,21.75,3383300
15-Dec-15,22.51,22.68,22.01,22.18,2099900
14-Dec-15,22.76,23.02,22.40,22.62,2223500
11-Dec-15,22.75,23.29,22.72,22.87,2869900
10-Dec-15,23.60,23.60,22.82,23.05,3671900
9-Dec-15,23.70,23.70,23.15,23.55,2894900
8-Dec-15,23.54,23.88,23.40,23.50,4423800
7-Dec-15,23.20,23.76,23.08,23.48,6273700
4-Dec-15,23.19,23.39,22.61,22.70,2792600
3-Dec-15,23.01,23.98,23.01,23.30,4153000
2-Dec-15,22.50,23.21,22.42,23.00,4436200
1-Dec-15,22.49,22.85,22.04,22.66,3030900
30-Nov-15,22.49,22.78,22.33,22.40,5151600
27-Nov-15,22.56,23.30,22.47,22.79,3686100
26-Nov-15,22.62,23.19,22.40,22.85,2486600
25-Nov-15,22.52,22.82,22.33,22.74,2637000
24-Nov-15,22.25,22.98,22.25,22.89,2391800
23-Nov-15,21.99,22.71,21.70,22.58,2417000
19-Nov-15,21.80,22.18,21.26,21.94,2408000
18-Nov-15,21.58,21.68,21.21,21.57,2424900
17-Nov-15,21.26,21.71,21.25,21.58,1387500
16-Nov-15,21.11,21.41,20.94,21.04,1261200
13-Nov-15,21.35,21.87,21.05,21.19,1784600
12-Nov-15,21.30,21.77,21.30,21.53,1984100
11-Nov-15,21.26,21.61,21.02,21.31,3422300
10-Nov-15,21.15,21.47,20.98,21.22,3747600
9-Nov-15,21.38,21.60,21.22,21.40,1714400
6-Nov-15,21.39,21.80,21.06,21.53,2511400
5-Nov-15,21.49,21.87,21.21,21.40,1978300
4-Nov-15,21.44,22.04,20.59,21.50,5037300
3-Nov-15,20.79,21.50,20.42,21.20,11988900
30-Oct-15,17.50,17.80,17.31,17.50,4518100
29-Oct-15,17.71,17.77,17.23,17.45,3632800
28-Oct-15,17.00,18.50,17.00,17.89,4113000
27-Oct-15,17.00,17.36,16.90,17.03,2861200
26-Oct-15,16.97,17.09,16.90,17.00,1669700
23-Oct-15,16.54,17.18,16.47,16.90,7609800
22-Oct-15,16.52,16.62,16.30,16.33,2397200
21-Oct-15,16.44,16.55,16.21,16.41,1837500
20-Oct-15,16.69,16.85,16.20,16.45,2194200
19-Oct-15,16.36,16.78,16.05,16.69,3964900
16-Oct-15,16.49,16.50,15.94,16.20,5107500
15-Oct-15,16.41,17.21,16.26,16.45,3787500
14-Oct-15,16.56,17.02,15.97,16.42,4816100
13-Oct-15,17.41,17.64,16.57,16.57,1857400
9-Oct-15,17.43,17.87,17.30,17.69,2983900
8-Oct-15,17.24,17.60,17.13,17.25,2167700
7-Oct-15,16.73,17.46,16.54,17.25,3271800
6-Oct-15,15.95,16.60,15.87,16.53,3967200
5-Oct-15,16.15,16.27,15.93,15.99,1427500
2-Oct-15,15.04,15.83,14.99,15.83,3749200
1-Oct-15,15.39,15.39,14.76,15.07,4088200
30-Sep-15,15.13,15.28,14.83,15.28,2883300
29-Sep-15,14.90,14.95,14.65,14.71,1882400
28-Sep-15,14.98,15.00,14.64,14.80,1436700
25-Sep-15,14.70,15.35,14.68,14.98,2919600
24-Sep-15,14.36,14.63,14.06,14.39,2906100
23-Sep-15,15.17,15.32,14.70,14.70,4043000
22-Sep-15,14.62,15.33,14.31,15.20,2882800
21-Sep-15,14.75,14.96,14.53,14.80,1745600
18-Sep-15,15.25,15.43,14.69,14.95,3354800
17-Sep-15,14.78,15.78,14.78,15.56,3407500
16-Sep-15,14.42,15.07,14.35,14.90,2994800
15-Sep-15,14.39,14.60,14.10,14.30,1723300
14-Sep-15,14.30,14.65,14.30,14.55,3372400
11-Sep-15,14.57,14.64,14.24,14.25,4636800
10-Sep-15,14.70,14.90,14.43,14.75,3922000
9-Sep-15,15.52,15.52,15.01,15.02,2712400
8-Sep-15,15.30,15.46,15.21,15.36,2556000
4-Sep-15,15.68,15.88,14.82,15.16,4288400
3-Sep-15,16.39,16.42,15.60,15.85,3101600
2-Sep-15,16.50,16.63,16.16,16.19,1735900
1-Sep-15,16.05,16.60,16.05,16.42,3249400
31-Aug-15,16.66,16.76,16.09,16.47,3585300
28-Aug-15,16.90,17.18,16.84,17.02,2115400
27-Aug-15,17.06,17.42,16.72,17.24,2707900
26-Aug-15,16.52,16.96,16.41,16.82,2620600
25-Aug-15,16.75,16.87,16.38,16.38,3073200
24-Aug-15,16.06,16.98,15.93,16.58,2932900
21-Aug-15,17.39,17.39,16.90,16.97,1499000
20-Aug-15,17.33,17.66,17.15,17.42,2351600
19-Aug-15,17.75,17.84,17.51,17.51,1869000
18-Aug-15,17.78,18.14,17.68,17.90,1529000
17-Aug-15,17.95,18.08,17.78,17.83,882100
14-Aug-15,18.00,18.12,17.87,17.87,1303800
13-Aug-15,18.05,18.12,17.77,18.03,1795200
12-Aug-15,18.03,18.37,17.93,18.07,3141100
11-Aug-15,18.50,18.70,18.00,18.25,3252200
10-Aug-15,18.56,18.93,18.43,18.68,1448100
